WOS ID,First Name,Country,Country Code,Gender,Gender Probability,Publication Year,Author Type,Publication
WOS:000434980400017,Katrin,Germany,DE,female,99.00%,2018,Corresponding,BRAIN STRUCT FUNCT
WOS:000434980400017,Pitter,Germany,DE,male,100.00%,2018,Corresponding,BRAIN STRUCT FUNCT
WOS:000434980800004,Michelle,Australia,AU,female,100.00%,2018,Corresponding,PEPTIDE SCI
WOS:000435048700019,Tamao,Japan,JP,female,75.00%,2018,Corresponding,BBA-GEN SUBJECTS
WOS:000435048800069,Weijie,China,CN,male,92.00%,2018,Corresponding,TALANTA
WOS:000435048800069,Xinghe,China,CN,male,100.00%,2018,Corresponding,TALANTA
WOS:000435061000002,Eleftherios,Canada,CA,male,100.00%,2018,Corresponding,J PROTEOMICS
WOS:000435076900030,Maolin,China,CN,male,75.00%,2018,Corresponding,SCI REP-UK
WOS:000435076900030,Xiaolan,China,CN,female,89.00%,2018,Corresponding,SCI REP-UK
WOS:000435077300024,Masuko,Japan,JP,female,89.00%,2018,Corresponding,SCI REP-UK
WOS:000435204000125,ShuangQing,China,CN,male,100.00%,2018,Corresponding,MOLECULES
WOS:000435228400026,Yulin,China,CN,male,66.00%,2018,Corresponding,J PHARMACEUT BIOMED
WOS:000435228400026,Wen,China,CN,male,52.00%,2018,Corresponding,J PHARMACEUT BIOMED
WOS:000435338900049,Riitta,Finland,FI,female,95.00%,2018,Corresponding,SCI REP-UK
WOS:000435338900049,Olli,Finland,FI,male,100.00%,2018,Corresponding,SCI REP-UK
WOS:000435351600014,Michael,United States of America,US,male,100.00%,2018,Corresponding,BREAST CANCER RES TR
WOS:000435390500002,Chen,China,CN,male,61.00%,2018,Corresponding,FRONT NEUROL
WOS:000435394000098,Andrzej,Poland,PL,male,100.00%,2018,Corresponding,MOL MED REP
WOS:000435415800006,Jiang,United States of America,US,male,92.00%,2018,Corresponding,BIOANALYSIS
WOS:000435424900080,Haiteng,China,CN,unknown,0.00%,2018,Corresponding,PLOS ONE
WOS:000435424900080,Xiaolin,China,CN,male,59.00%,2018,Corresponding,PLOS ONE
WOS:000435426900001,Michael,United States of America,US,male,100.00%,2018,Corresponding,MOL GENET METAB
WOS:000435428300024,Yong,South Korea,KR,male,98.00%,2018,Corresponding,PSYCHIAT RES
WOS:000435428300024,Eun,South Korea,KR,female,83.00%,2018,Corresponding,PSYCHIAT RES
WOS:000435448300034,Lingjun,United States of America,US,male,100.00%,2018,Corresponding,SCI REP-UK
WOS:000435459400022,Karin,Netherlands,NL,female,100.00%,2018,Corresponding,AM J CLIN NUTR
WOS:000435538300021,Ying,United States of America,US,female,82.00%,2018,Corresponding,J AM SOC MASS SPECTR
WOS:000435578800001,Hongfeng,China,CN,male,100.00%,2018,Corresponding,CANCER CELL INT
WOS:000435582800005,Zhouwei,Australia,AU,unknown,0.00%,2018,Corresponding,AMYOTROPH LAT SCL FR
WOS:000435588900006,Stefka,Bulgaria,BG,female,98.00%,2018,Corresponding,EUR BIOPHYS J BIOPHY
WOS:000435599200005,YongFei,China,CN,male,67.00%,2018,Corresponding,CLIN RHEUMATOL
WOS:000435694600001,Min,China,CN,female,55.00%,2018,Corresponding,FRONT PHARMACOL
WOS:000435711200005,YanNi,China,CN,female,93.00%,2018,Corresponding,WORLD J PEDIATR
WOS:000435749700009,Kaname,Japan,JP,male,90.00%,2018,Corresponding,TRANSPL IMMUNOL
WOS:000435776400023,Zhixin,China,CN,male,71.00%,2018,Corresponding,ANAL BIOANAL CHEM
WOS:000435776600036,Qiu‐Yun,United States of America,US,unknown,0.00%,2018,Corresponding,ECOL EVOL
WOS:000435837900002,Douglas,United States of America,US,male,100.00%,2018,Corresponding,MICROBIOME
WOS:000435857200010,Jian,China,CN,male,92.00%,2018,Corresponding,CHEMBIOCHEM
WOS:000436028800064,Ian,United States of America,US,male,100.00%,2018,Corresponding,ANAL CHEM
WOS:000436092400001,JinJun,China,CN,male,95.00%,2018,Corresponding,METABOLOMICS
WOS:000436092400001,ShouChuan,China,CN,male,100.00%,2018,Corresponding,METABOLOMICS
WOS:000436138700002,Oliver,England,GB,male,100.00%,2018,Corresponding,J CARDIOTHORAC SURG
WOS:000436212900007,Rui,China,CN,male,66.00%,2018,Corresponding,J CHROMATOGR B
WOS:000436233800024,Usa,Thailand,TH,female,83.00%,2018,Corresponding,IN VIVO
WOS:000436340100001,Ken,Australia,AU,male,100.00%,2018,Corresponding,J EXTRACELL VESICLES
WOS:000436340100001,Ian,Australia,AU,male,100.00%,2018,Corresponding,J EXTRACELL VESICLES
WOS:000436407000024,Nehal,United States of America,US,female,86.00%,2018,Corresponding,J INVEST DERMATOL
WOS:000436456900017,Mathias,United States of America,US,male,100.00%,2018,Corresponding,IMMUNITY
WOS:000436460000001,Yanxu,China,CN,male,100.00%,2018,Corresponding,FRONT PHARMACOL
WOS:000436470000008,Xiaorong,United States of America,US,male,71.00%,2018,Corresponding,BIOANALYSIS
WOS:000436558700013,Cecilia,Sweden,SE,female,100.00%,2018,Corresponding,CELL MOL LIFE SCI
WOS:000436596600013,Hongbing,China,CN,male,67.00%,2018,Corresponding,PHYTOMEDICINE
WOS:000436596600015,Shuangcheng,China,CN,male,100.00%,2018,Corresponding,PHYTOMEDICINE
WOS:000436596600015,Xuefeng,China,CN,male,94.00%,2018,Corresponding,PHYTOMEDICINE
WOS:000436596600015,Haiyu,China,CN,female,77.00%,2018,Corresponding,PHYTOMEDICINE
WOS:000436596600015,Xiaoxiao,China,CN,female,73.00%,2018,Corresponding,PHYTOMEDICINE
WOS:000436596600019,Yuhong,China,CN,female,63.00%,2018,Corresponding,PHYTOMEDICINE
WOS:000436637500001,Nicholas,United States of America,US,male,100.00%,2018,Corresponding,MOL NEURODEGENER
WOS:000436645400020,XiaoJun,China,CN,male,81.00%,2018,Corresponding,PLOS ONE
WOS:000436645400020,LiXia,China,CN,female,89.00%,2018,Corresponding,PLOS ONE
WOS:000436790300035,Hiroki,Japan,JP,male,100.00%,2018,Corresponding,TRANSL CANCER RES
WOS:000436790300035,Kentaro,Japan,JP,male,100.00%,2018,Corresponding,TRANSL CANCER RES
WOS:000436846800001,Liqin,China,CN,female,88.00%,2018,Corresponding,FRONT MICROBIOL
WOS:000436846800001,Xin,China,CN,male,52.00%,2018,Corresponding,FRONT MICROBIOL
WOS:000436846800001,Charlie,China,CN,male,95.00%,2018,Corresponding,FRONT MICROBIOL
WOS:000436846800001,Hongwei,China,CN,male,94.00%,2018,Corresponding,FRONT MICROBIOL
WOS:000436880700048,Syed,Pakistan,PK,male,100.00%,2017,Corresponding,HEMATOL ONCOL
WOS:000436930700004,Colin,United States of America,US,male,100.00%,2018,Corresponding,ALCOHOL CLIN EXP RES
WOS:000436943500008,Patricia,Portugal,PT,female,99.00%,2018,Corresponding,PROTEOMICS
WOS:000437014000002,EunWie,South Korea,KR,unknown,0.00%,2018,Corresponding,J TRANSL MED
WOS:000437014000002,JeongYoon,South Korea,KR,female,83.00%,2018,Corresponding,J TRANSL MED
WOS:000437120300101,Hankui,China,CN,male,100.00%,2018,Corresponding,ONCOL LETT
WOS:000437120300101,Youping,China,CN,male,100.00%,2018,Corresponding,ONCOL LETT
WOS:000437127500007,Richard,Canada,CA,male,100.00%,2018,Corresponding,J NEUROCHEM
WOS:000437208800024,Dawn,Canada,CA,female,100.00%,2018,Corresponding,CAN J CHEM
WOS:000437210500017,Hao,China,CN,male,89.00%,2018,Corresponding,ROY SOC OPEN SCI
WOS:000437210500017,Gang,China,CN,male,98.00%,2018,Corresponding,ROY SOC OPEN SCI
WOS:000437312700001,Philipp,Germany,DE,male,100.00%,2018,Corresponding,J OTOLARYNGOL-HEAD N
WOS:000437342400052,Ioannis,England,GB,male,100.00%,2018,Corresponding,LANCET ONCOL
WOS:000437387800007,Jorunn,Norway,NO,female,99.00%,2018,Corresponding,AM J PATHOL
WOS:000437410300011,Nagihan,Sweden,SE,unknown,0.00%,2018,Corresponding,MOL CELL PROTEOMICS
WOS:000437411400018,Junming,China,CN,male,93.00%,2018,Corresponding,CELL MOL BIOL
WOS:000437411400018,Qiongdan,China,CN,unknown,0.00%,2018,Corresponding,CELL MOL BIOL
WOS:000437539700010,Catherine,France,FR,female,99.00%,2018,Corresponding,CELL DEATH DIS
WOS:000437551200054,Jessica,United States of America,US,female,100.00%,2018,Corresponding,ENVIRON RES
WOS:000437732600012,Hitoshi,Japan,JP,male,100.00%,2018,Corresponding,CLIN EXP NEPHROL
WOS:000437757500005,Aparna,India,IN,female,100.00%,2018,Corresponding,BIOL TRACE ELEM RES
WOS:000437811200003,Sonya,United States of America,US,female,100.00%,2018,Corresponding,J MED CHEM
WOS:000437844500006,Guangnan,China,CN,male,100.00%,2018,Corresponding,CLIN RESPIR J
WOS:000437932600006,SANGKYU,South Korea,KR,male,100.00%,2018,Corresponding,CANCER GENOM PROTEOM
WOS:000438162300009,Satoshi,Japan,JP,male,100.00%,2018,Corresponding,J CLIN ENDOCR METAB
WOS:000438180600021,Min,China,CN,female,55.00%,2018,Corresponding,CLIN CHIM ACTA
WOS:000438183000011,Alexandra,United States of America,US,female,100.00%,2018,Corresponding,ENVIRON INT
WOS:000438238700002,Zhijun,China,CN,male,94.00%,2018,Corresponding,BMC GASTROENTEROL
WOS:000438388800076,Véronique,Germany,DE,female,100.00%,2018,Corresponding,PLOS ONE
WOS:000438457400088,Gunnaporn,Thailand,TH,unknown,0.00%,2018,Corresponding,PLOS ONE
WOS:000438496100003,William,United States of America,US,male,100.00%,2018,Corresponding,HPB
WOS:000438554500013,Marc,United States of America,US,male,100.00%,2018,Corresponding,APPL SPECTROSC
WOS:000438589000056,Konrad,Germany,DE,male,100.00%,2018,Corresponding,FORENSIC SCI INT
WOS:000438660600006,Qin,China,CN,female,70.00%,2018,Corresponding,PARKINSONISM RELAT D
WOS:000438730000034,Tom,Canada,CA,male,100.00%,2018,Corresponding,PEDIATR TRANSPLANT
WOS:000438730700011,Angeline,United States of America,US,female,100.00%,2018,Corresponding,MUSCLE NERVE
WOS:000438820100010,Laurence,France,FR,male,58.00%,2018,Corresponding,ENVIRON HEALTH PERSP
WOS:000438866600019,WenSheng,Taiwan,TW,male,100.00%,2018,Corresponding,PLOS ONE
WOS:000438907700001,Dirk,Germany,DE,male,100.00%,2018,Corresponding,CURR RHEUMATOL REP
WOS:000439008800028,Zhi,China,CN,male,83.00%,2018,Corresponding,J AGR FOOD CHEM
WOS:000439008800028,Yin,China,CN,female,96.00%,2018,Corresponding,J AGR FOOD CHEM
WOS:000439091100002,Loïc,Switzerland,CH,male,100.00%,2018,Corresponding,ALZHEIMERS RES THER
WOS:000439120000072,ChaoJung,Taiwan,TW,unknown,0.00%,2018,Corresponding,PLOS ONE
WOS:000439120000072,FuuJen,Taiwan,TW,unknown,0.00%,2018,Corresponding,PLOS ONE
WOS:000439138700013,Richard,United States of America,US,male,100.00%,2018,Corresponding,KIDNEY INT
WOS:000439138700013,Billy,United States of America,US,male,100.00%,2018,Corresponding,KIDNEY INT
WOS:000439278300008,Anna,Italy,IT,female,99.00%,2018,Corresponding,SCI REP-UK
WOS:000439323300058,Qiaozhi,United States of America,US,unknown,0.00%,2018,Corresponding,RSC ADV
WOS:000439397700017,Keita,Japan,JP,male,100.00%,2018,Corresponding,ANAL CHEM
WOS:000439397700029,Silke,Germany,DE,female,99.00%,2018,Corresponding,ANAL CHEM
WOS:000439491200004,Ryszard,Poland,PL,male,100.00%,2018,Corresponding,J TRANSL MED
WOS:000439529900014,Prokopios,Greece,GR,male,100.00%,2018,Corresponding,J AGR FOOD CHEM
WOS:000439629100024,Masato,Japan,JP,male,100.00%,2018,Corresponding,CIRC J
WOS:000439679100001,Joost,France,FR,male,100.00%,2018,Corresponding,J PROTEOMICS
WOS:000439679100007,Le,Canada,CA,male,84.00%,2018,Corresponding,J PROTEOMICS
WOS:000439679100007,Jianxin,Canada,CA,male,100.00%,2018,Corresponding,J PROTEOMICS
WOS:000439725900026,Justin,Canada,CA,male,100.00%,2018,Corresponding,INFLAMMATION
WOS:000439749200014,Guillaume,France,FR,male,100.00%,2018,Corresponding,PLOS ONE
WOS:000439929400008,Li,China,CN,female,56.00%,2018,Corresponding,CHEM RES CHINESE U
WOS:000439929400008,Hao,China,CN,male,89.00%,2018,Corresponding,CHEM RES CHINESE U
WOS:000439933900019,Kevin,United States of America,US,male,100.00%,2018,Corresponding,J ORTHOP RES
WOS:000439955300009,Chen,China,CN,male,61.00%,2018,Corresponding,PROG BIOCHEM BIOPHYS
WOS:000439955300009,Yun,China,CN,female,59.00%,2018,Corresponding,PROG BIOCHEM BIOPHYS
WOS:000440066200016,Jian,China,CN,male,92.00%,2018,Corresponding,AM J TRANSL RES
WOS:000440118200003,KimFatt,Malaysia,MY,unknown,0.00%,2018,Corresponding,ANAL BIOCHEM
WOS:000440118200003,Zainiharyati,Malaysia,MY,unknown,0.00%,2018,Corresponding,ANAL BIOCHEM
WOS:000440121000005,Kaname,Japan,JP,male,90.00%,2018,Corresponding,CLIN CHIM ACTA
WOS:000440123700017,Débora,Brazil,BR,female,100.00%,2018,Corresponding,NUTRITION
WOS:000440142500009,Susanna,Sweden,SE,female,100.00%,2018,Corresponding,J NEUROCHEM
WOS:000440356700004,Francesc,Spain,ES,male,98.00%,2018,Corresponding,BMC NEPHROL
WOS:000440391100004,Jonathan,Ireland,IE,male,100.00%,2018,Corresponding,J CHROMATOGR A
WOS:000440530000006,Teresa,Portugal,PT,female,99.00%,2018,Corresponding,AQUAT TOXICOL
WOS:000440585500056,Ting,China,CN,female,82.00%,2018,Corresponding,ONCOL REP
WOS:000440600200007,Erika,United States of America,US,female,100.00%,2018,Corresponding,CLIN CANCER RES
WOS:000440674500001,Antti,Finland,FI,male,100.00%,2018,Corresponding,CLIN PROTEOM
WOS:000440695100010,Renhua,China,CN,male,75.00%,2018,Corresponding,INT J BIOL MARKER
WOS:000440842600002,Navindra,United States of America,US,male,100.00%,2018,Corresponding,J SEP SCI
WOS:000440934600025,Daan,Netherlands,NL,male,97.00%,2018,Corresponding,CLIN CHEM LAB MED
WOS:000440934600030,Eric,Switzerland,CH,male,100.00%,2018,Corresponding,CLIN CHEM LAB MED
WOS:000440958700067,YiDa,China,CN,male,97.00%,2018,Corresponding,TALANTA
WOS:000441112800031,Rainer,Netherlands,NL,male,100.00%,2018,Corresponding,J PROTEOME RES
WOS:000441129500001,Lancia,United States of America,US,female,75.00%,2018,Corresponding,PROTEOME SCI
WOS:000441244400028,Philipp‐Sebastian,Germany,DE,unknown,0.00%,2018,Corresponding,HEPATOLOGY
WOS:000441447000006,Wenqiao,China,CN,female,50.00%,2018,Corresponding,X-RAY SPECTROM
WOS:000441447000006,Yi,China,CN,male,73.00%,2018,Corresponding,X-RAY SPECTROM
WOS:000441516300037,Consuelo,Spain,ES,female,99.00%,2018,Corresponding,FREE RADICAL BIO MED
WOS:000441538200003,Nahid,India,IN,male,55.00%,2018,Corresponding,SCI REP-UK
WOS:000441587400002,Liuqing,China,CN,female,69.00%,2018,Corresponding,FRONT PHARMACOL
WOS:000441587400002,Jinjun,China,CN,male,95.00%,2018,Corresponding,FRONT PHARMACOL
WOS:000441625500002,Elisabeth,Germany,DE,female,99.00%,2018,Corresponding,SCI REP-UK
WOS:000441654100001,Monica,Germany,DE,female,99.00%,2018,Corresponding,FRONT CARDIOVASC MED
WOS:000441876700081,Takashi,Japan,JP,male,100.00%,2018,Corresponding,SCI REP-UK
WOS:000441884500007,Qin,China,CN,female,70.00%,2018,Corresponding,IUBMB LIFE
WOS:000441884500007,Chengguo,China,CN,male,89.00%,2018,Corresponding,IUBMB LIFE
WOS:000441919500019,Sílvia,Portugal,PT,female,100.00%,2018,Corresponding,EUR J NUTR
WOS:000442051000001,Binbin,China,CN,male,72.00%,2018,Corresponding,METABOLOMICS
WOS:000442051000001,Kang,China,CN,male,74.00%,2018,Corresponding,METABOLOMICS
WOS:000442051000001,ZhengJiang,China,CN,male,100.00%,2018,Corresponding,METABOLOMICS
WOS:000442056300002,Youhe,China,CN,male,100.00%,2018,Corresponding,J PROTEOMICS
WOS:000442056300006,Eva,Spain,ES,female,99.00%,2018,Corresponding,J PROTEOMICS
WOS:000442060000022,Zongwei,China,CN,male,100.00%,2018,Corresponding,CHINESE CHEM LETT
WOS:000442095500001,Licheng,China,CN,male,82.00%,2018,Corresponding,BIOMED RES INT-UK
WOS:000442152700003,Emmanuel,Sweden,SE,male,100.00%,2018,Corresponding,BMC NEUROL
WOS:000442163400013,Jörg,Austria,AT,male,100.00%,2018,Corresponding,PEDIATR RES
WOS:000442203500011,Jianji,United States of America,US,male,100.00%,2018,Corresponding,J BIOL CHEM
WOS:000442215100002,Tim,Belgium,BE,male,100.00%,2018,Corresponding,J APPL TOXICOL
WOS:000442236900032,Filip,Sweden,SE,male,100.00%,2018,Corresponding,J CLIN ENDOCR METAB
WOS:000442236900033,Rebecca,United States of America,US,female,100.00%,2018,Corresponding,J CLIN ENDOCR METAB
WOS:000442334600004,ZhaoHui,China,CN,male,74.00%,2018,Corresponding,DIAGN MICR INFEC DIS
WOS:000442334600004,YingChun,China,CN,male,78.00%,2018,Corresponding,DIAGN MICR INFEC DIS
WOS:000442347300004,Mariam,United States of America,US,female,100.00%,2018,Corresponding,AM J KIDNEY DIS
WOS:000442507900029,Kyungmi,South Korea,KR,female,95.00%,2018,Corresponding,ARTERIOSCL THROM VAS
WOS:000442507900029,MinJeong,South Korea,KR,female,97.00%,2018,Corresponding,ARTERIOSCL THROM VAS
WOS:000442625700006,Beate,Germany,DE,female,99.00%,2018,Corresponding,METABOLITES
WOS:000442644000006,Sang,South Korea,KR,male,90.00%,2018,Corresponding,EPMA J
WOS:000442644000006,Byong,South Korea,KR,male,95.00%,2018,Corresponding,EPMA J
WOS:000442699900005,Alireza,Iran,IR,male,100.00%,2018,Corresponding,J PHARMACEUT BIOMED
WOS:000442707100030,Anna,Germany,DE,female,98.00%,2018,Corresponding,ANAL CHEM
WOS:000442711400012,Wojciech,Poland,PL,male,100.00%,2018,Corresponding,ARCH BIOCHEM BIOPHYS
WOS:000442737000001,Janine,England,GB,female,100.00%,2018,Corresponding,PROTEOMICS
WOS:000442835700016,Emilie,Scotland,GB,female,100.00%,2018,Corresponding,METABOLISM
WOS:000442869800092,Zenon,Poland,PL,male,97.00%,2018,Corresponding,INT J MOL SCI
WOS:000442917500030,Tong,China,CN,male,97.00%,2018,Corresponding,SCI REP-UK
WOS:000442971200025,Xinhua,China,CN,male,77.00%,2018,Corresponding,ONCOL REP
WOS:000443003000010,Lynn,Belgium,BE,female,98.00%,2018,Corresponding,ANAL CHIM ACTA
WOS:000443208400001,Darryl,Canada,CA,male,100.00%,2018,Corresponding,METABOLOMICS
WOS:000443275800001,YouDong,China,CN,unknown,0.00%,2018,Corresponding,FRONT MOL NEUROSCI
WOS:000443287700042,Manfred,Netherlands,NL,male,100.00%,2018,Corresponding,GASTROENTEROLOGY
WOS:000443329500045,Li,China,CN,female,56.00%,2018,Corresponding,JOVE-J VIS EXP
WOS:000443385800001,Yueping,China,CN,female,50.00%,2018,Corresponding,METABOLOMICS
WOS:000443401600009,Silvia,United States of America,US,female,100.00%,2018,Corresponding,GENET MED
WOS:000443401600010,Piero,United States of America,US,male,100.00%,2018,Corresponding,GENET MED
WOS:000443423300018,Yida,China,CN,male,97.00%,2018,Corresponding,ANAL BIOANAL CHEM
WOS:000443622300002,Eloiza,Brazil,BR,female,100.00%,2018,Corresponding,BMC MED GENOMICS
WOS:000443728700004,Douglas,United States of America,US,male,100.00%,2018,Corresponding,CLIN SCI
WOS:000443730000021,Xiaoyu,China,CN,female,56.00%,2018,Corresponding,LIFE SCI
WOS:000443730000021,Yang,China,CN,male,63.00%,2018,Corresponding,LIFE SCI
WOS:000443745700036,Adrian,Belgium,BE,male,99.00%,2018,Corresponding,SCI REP-UK
WOS:000443754900011,Lanqing,United States of America,US,female,100.00%,2018,Corresponding,CANCER EPIDEM BIOMAR
WOS:000443776000005,Yuri,Netherlands,NL,male,96.00%,2018,Corresponding,CLIN LAB MED
WOS:000443977800028,Ana,Brazil,BR,female,100.00%,2018,Corresponding,PATHOL ONCOL RES
WOS:000443991700008,Jon,United States of America,US,male,100.00%,2018,Corresponding,TUBERCULOSIS
WOS:000443999700012,David,Canada,CA,male,100.00%,2018,Corresponding,CLIN BIOCHEM
WOS:000444005500009,Da,China,CN,male,83.00%,2018,Corresponding,CHIN J NAT MEDICINES
WOS:000444086700032,Xavier,France,FR,male,100.00%,2018,Corresponding,SCI REP-UK
WOS:000444104300014,Kim,Sweden,SE,male,83.00%,2018,Corresponding,THERANOSTICS
WOS:000444222400024,Iara,Brazil,BR,female,100.00%,2018,Corresponding,PLOS ONE
WOS:000444231900011,Rosa,Italy,IT,female,99.00%,2018,Corresponding,PROTEOM CLIN APPL
WOS:000444231900012,Petra,Germany,DE,female,99.00%,2018,Corresponding,PROTEOM CLIN APPL
WOS:000444279000045,Cecilia,Italy,IT,female,100.00%,2018,Corresponding,SCI REP-UK
WOS:000444336400001,Marina,France,FR,female,98.00%,2018,Corresponding,FRONT NEUROL
WOS:000444358000001,JingHua,China,CN,female,60.00%,2018,Corresponding,BIOSENS BIOELECTRON
WOS:000444358000001,Jing,China,CN,female,79.00%,2018,Corresponding,BIOSENS BIOELECTRON
WOS:000444361200009,Petra,Germany,DE,female,99.00%,2018,Corresponding,BERL MUNCH TIERARZTL
WOS:000444410100011,Sabine,Germany,DE,female,99.00%,2018,Corresponding,AM J CLIN NUTR
WOS:000444473400001,WingTat,China,CN,unknown,0.00%,2018,Corresponding,BMC MED GENET
WOS:000444505600022,Ji,China,CN,male,60.00%,2018,Corresponding,RADIOTHER ONCOL
WOS:000444545600003,Raquel,Mexico,MX,female,100.00%,2018,Corresponding,RAPID COMMUN MASS SP
WOS:000444553400007,Bernhard,Germany,DE,male,100.00%,2018,Corresponding,ANALYST
