WOS ID,First Name,Country,Country Code,Gender,Gender Probability,Publication Year,Author Type
WOS:000604583600006,Tao,China,CN,male,88.00%,2020,Corresponding
WOS:000605145400066,Stefanie,Germany,DE,female,99.00%,2021,Corresponding
WOS:000605356100003,Daria,Russia,RU,female,99.00%,2020,Corresponding
WOS:000605618400018,Frauke,Germany,DE,female,96.00%,2020,Corresponding
WOS:000605775400001,Magdalena,Poland,PL,female,99.00%,2021,Corresponding
WOS:000606485500011,Asa,Sweden,SE,female,87.00%,2021,Corresponding
WOS:000606541800009,Linda,Italy,IT,female,99.00%,2021,Corresponding
WOS:000607087800009,Maria,Ukraine,UA,female,99.00%,2021,Corresponding
WOS:000607303700024,Liang,China,CN,male,98.00%,2020,Corresponding
WOS:000607633900001,Jianjun,China,CN,male,98.00%,2021,Corresponding
WOS:000608480200025,Bing,China,CN,male,96.00%,2021,Corresponding
WOS:000608582000003,Annette,Germany,DE,female,99.00%,2020,Corresponding
WOS:000609176800003,Abdolreza,Iran,IR,male,97.00%,2020,Corresponding
WOS:000610215700010,Remond,Netherlands,NL,male,99.00%,2021,Corresponding
WOS:000610529800001,Weidong,China,CN,male,96.00%,2021,Corresponding
WOS:000610841900025,Jiang,United States of America,US,male,92.00%,2021,Corresponding
WOS:000612823000016,Isabelle,France,FR,female,99.00%,2021,Corresponding
WOS:000613714200036,Kazuki,Japan,JP,male,99.00%,2020,Corresponding
WOS:000613717400001,Elena,Sweden,SE,female,99.00%,2021,Corresponding
WOS:000613761300001,Long,China,CN,male,98.00%,2021,Corresponding
WOS:000613939000008,Jianlin,China,CN,male,94.00%,2021,Corresponding
WOS:000614077500001,Nicola,Italy,IT,male,99.00%,2021,Corresponding
WOS:000615316500001,ChangHee,South Korea,KR,male,87.00%,2021,Corresponding
WOS:000615396800025,Jan,Netherlands,NL,male,96.00%,2020,Corresponding
WOS:000615711900010,GuangHui,China,CN,male,93.00%,2021,Corresponding
WOS:000616111500007,Hongmei,China,CN,female,97.00%,2021,Corresponding
WOS:000616373000002,Arnaud,France,FR,male,99.00%,2020,Corresponding
WOS:000616733000001,Ran,Israel,IL,male,95.00%,2021,Corresponding
WOS:000617044100019,Mario,Spain,ES,male,99.00%,2021,Corresponding
WOS:000617539200004,ZhiBin,China,CN,male,97.00%,2021,Corresponding
WOS:000618860000010,Ofir,Israel,IL,male,96.00%,2021,Corresponding
WOS:000620384300002,Mustafa,Turkey,TR,male,98.00%,2021,Corresponding
WOS:000620564900001,Feng,China,CN,male,98.00%,2021,Corresponding
WOS:000621359600009,Chisato,Japan,JP,female,95.00%,2021,Corresponding
WOS:000622329900001,Francisco,Spain,ES,male,99.00%,2021,Corresponding
WOS:000622342000014,Eleonora,Italy,IT,female,99.00%,2021,Corresponding
WOS:000622429200001,Lara,Italy,IT,female,99.00%,2021,Corresponding
WOS:000622776200001,Lynn,Turkey,BE,female,98.00%,2021,Corresponding
WOS:000623029200015,Xiang,China,CN,male,96.00%,2021,Corresponding
WOS:000623029200015,Shanshan,China,CN,female,97.00%,2021,Corresponding
WOS:000623307300001,Ofir,Israel,IL,male,96.00%,2021,Corresponding
WOS:000623809300001,Dylan,Portugal,PT,male,99.00%,2021,Corresponding
WOS:000624951700001,Murat,Turkey,TR,male,98.00%,2021,Corresponding
WOS:000625164700001,Lu,China,CN,female,98.00%,2021,Corresponding
WOS:000625164700001,Gang,China,CN,male,98.00%,2021,Corresponding
WOS:000625622000001,Jose,Spain,ES,male,99.00%,2022,Corresponding
WOS:000626269400030,Ke,China,CN,male,99.00%,2021,Corresponding
WOS:000626877900007,Ayako,Turkey,JP,female,99.00%,2021,Corresponding
WOS:000626877900012,Utpal,Turkey,IN,male,99.00%,2021,Corresponding
WOS:000627132700001,Fan,China,CN,female,95.00%,2021,Corresponding
WOS:000627839800001,YiQing,China,CN,female,96.00%,2021,Corresponding
WOS:000628154600001,Agnieszka,Turkey,PL,female,99.00%,2021,Corresponding
WOS:000628975800001,Sibylle,Germany,DE,female,96.00%,2021,Corresponding
WOS:000629178100001,Quan,United States of America,US,male,94.00%,2021,Corresponding
WOS:000629663500012,Xinyu,China,CN,female,96.00%,2021,Corresponding
WOS:000629856000001,Qing,Sweden,CN,female,94.00%,2021,Corresponding
WOS:000629856000001,Chao,China,CN,male,89.00%,2021,Corresponding
WOS:000631101200064,Bo,China,CN,male,92.00%,2021,Corresponding
WOS:000633293000001,Woong,South Korea,KR,male,99.00%,2021,Corresponding
WOS:000634035800001,Jian,China,CN,male,92.00%,2021,Corresponding
WOS:000634858400003,Weijie,China,CN,male,92.00%,2021,Corresponding
WOS:000635073800007,Yufeng,Sweden,CN,male,85.00%,2021,Corresponding
WOS:000635588900009,Erkan,Turkey,TR,male,98.00%,2021,Corresponding
WOS:000636429500005,Connie,Netherlands,NL,female,99.00%,2021,Corresponding
WOS:000637321500017,Georg,United States of America,US,male,99.00%,2021,Corresponding
WOS:000638631900001,Olga,Greece,GR,female,99.00%,2021,Corresponding
WOS:000639161600007,Hilary,Wales,GB,female,91.00%,2021,Corresponding
WOS:000639736100002,Xiaobo,China,CN,male,87.00%,2021,Corresponding
WOS:000640107200026,Dan,China,CN,male,90.00%,2021,Corresponding
WOS:000640107200026,Qing,China,CN,female,94.00%,2021,Corresponding
WOS:000640214500003,Monika,Poland,PL,female,99.00%,2021,Corresponding
WOS:000641204200001,David,Spain,ES,male,99.00%,2021,Corresponding
WOS:000641270600007,Xiaoli,China,CN,female,89.00%,2021,Corresponding
WOS:000641270600007,Lu,China,CN,female,98.00%,2021,Corresponding
WOS:000641431900003,Yuanye,China,CN,male,91.00%,2021,Corresponding
WOS:000641431900003,Jiaqi,China,CN,female,97.00%,2021,Corresponding
WOS:000641683700001,Yuri,Netherlands,NL,male,96.00%,2021,Corresponding
WOS:000642450900003,Serban,United States of America,US,male,89.00%,2021,Corresponding
WOS:000642942900006,Shiva,Iran,IR,female,99.00%,2021,Corresponding
WOS:000643555100001,YuQiang,China,CN,male,88.00%,2021,Corresponding
WOS:000643952700001,Mika,Finland,FI,male,91.00%,2021,Corresponding
WOS:000644416800002,Delphine,Belgium,BE,female,99.00%,2021,Corresponding
WOS:000644433900003,Dandan,China,CN,female,88.00%,2021,Corresponding
WOS:000644587400001,Barbara,Poland,PL,female,99.00%,2021,Corresponding
WOS:000645002700004,Bálint,Hungary,HU,male,99.00%,2020,Corresponding
WOS:000645565100025,Georg,United States of America,US,male,99.00%,2020,Corresponding
WOS:000647101100001,Perry,United States of America,US,male,99.00%,2022,Corresponding
WOS:000647157100009,Anastasiya,Russia,RU,female,99.00%,2021,Corresponding
WOS:000647497900002,Julia,Spain,ES,female,99.00%,2022,Corresponding
WOS:000647722300004,Annika,Germany,DE,female,98.00%,2021,Corresponding
WOS:000648072100001,Nan,China,CN,female,94.00%,2021,Corresponding
WOS:000648404300015,Karina,England,GB,female,99.00%,2021,Corresponding
WOS:000648704200013,Ligia,Romania,RO,female,99.00%,2021,Corresponding
WOS:000648704200013,Alina,Romania,RO,female,99.00%,2021,Corresponding
WOS:000648960900001,Xiaoqin,China,CN,female,89.00%,2021,Corresponding
WOS:000649075100001,Zhifeng,China,CN,male,92.00%,2022,Corresponding
WOS:000649396200003,Quan,United States of America,US,male,94.00%,2020,Corresponding
WOS:000650338900001,Tuire,Finland,FI,female,94.00%,2021,Corresponding
WOS:000651576700001,Seung,South Korea,KR,male,87.00%,2021,Corresponding
WOS:000651577500001,Toma,Croatia,HR,male,95.00%,2021,Corresponding
WOS:000651577500001,Mislav,Croatia,HR,male,99.00%,2021,Corresponding
WOS:000651837500010,Yong,China,CN,male,95.00%,2021,Corresponding
WOS:000652020500004,Qian,China,CN,male,95.00%,2021,Corresponding
WOS:000652032600025,Liang,China,CN,male,98.00%,2021,Corresponding
WOS:000652032600075,Jianmin,China,CN,male,87.00%,2021,Corresponding
WOS:000652260800001,Esther,Spain,ES,female,99.00%,2022,Corresponding
WOS:000653457500001,Enrique,Spain,ES,male,99.00%,2021,Corresponding
WOS:000653479700001,Anna,Russia,RU,female,99.00%,2021,Corresponding
WOS:000654461500001,Ali,Australia,AU,male,87.00%,2021,Corresponding
WOS:000654704700008,Kati,Finland,FI,female,98.00%,2021,Corresponding
WOS:000654761700009,Pornpimol,Thailand,TH,female,98.00%,2020,Corresponding
WOS:000654952800002,Martine,France,FR,female,98.00%,2021,Corresponding
WOS:000655002800006,Funda,Turkey,TR,female,98.00%,2021,Corresponding
WOS:000656946100012,Zdenek,Czech Republic,CZ,male,99.00%,2021,Corresponding
WOS:000656959000024,Xiaodan,China,CN,female,89.00%,2021,Corresponding
WOS:000658737300021,Annapaola,Italy,IT,female,99.00%,2021,Corresponding
WOS:000658801600019,Maha,Saudi Arabia,SA,female,99.00%,2021,Corresponding
WOS:000659148400011,Jae,South Korea,KR,male,89.00%,2021,Corresponding
WOS:000659148400011,JiHwan,South Korea,KR,male,98.00%,2021,Corresponding
WOS:000660007500001,Xia,China,CN,female,98.00%,2021,Corresponding
WOS:000661127000022,Mary,Netherlands,NL,female,99.00%,2021,Corresponding
WOS:000661205800004,Bekir,Turkey,TR,male,97.00%,2021,Corresponding
WOS:000661465300021,Yong,China,CN,male,95.00%,2021,Corresponding
WOS:000661535200001,Zheng,China,CN,male,98.00%,2021,Corresponding
WOS:000662268100006,Jiyeong,South Korea,KR,female,94.00%,2021,Corresponding
WOS:000663923400001,Priya,Germany,DE,female,98.00%,2021,Corresponding
WOS:000664948500001,Yanyan,China,CN,female,89.00%,2021,Corresponding
WOS:000665332200001,Tatiana,Russia,RU,female,99.00%,2021,Corresponding
WOS:000665384000001,Wioleta,Poland,PL,female,98.00%,2021,Corresponding
WOS:000665457500001,Gloria,Spain,ES,female,99.00%,2021,Corresponding
WOS:000666395500001,Anna,Poland,PL,female,99.00%,2021,Corresponding
WOS:000667218200010,Zhipeng,China,CN,male,96.00%,2021,Corresponding
WOS:000667628900006,Gabi,Germany,DE,female,98.00%,2021,Corresponding
WOS:000668000500083,Irena,Poland,PL,female,99.00%,2021,Corresponding
WOS:000668258800004,Marta,Belgium,BE,female,99.00%,2022,Corresponding
WOS:000668258800004,Lara,Belgium,BE,female,99.00%,2022,Corresponding
WOS:000668323300019,Emirhan,Turkey,TR,male,98.00%,2021,Corresponding
WOS:000668896200001,Jon,Norway,NO,male,98.00%,2021,Corresponding
WOS:000669004600025,Chul,South Korea,KR,male,99.00%,2021,Corresponding
WOS:000669490000035,Jelle,Netherlands,NL,male,98.00%,2021,Corresponding
WOS:000669563800001,Elina,Russia,RU,female,99.00%,2021,Corresponding
WOS:000670120300014,Wassim,Tunisia,TN,male,99.00%,2021,Corresponding
WOS:000670432200002,Yong,China,CN,male,95.00%,2021,Corresponding
WOS:000670863900001,KarlHeinz,Austria,AT,male,94.00%,2022,Corresponding
WOS:000671296100001,Maria,Greece,GR,female,99.00%,2021,Corresponding
WOS:000671296100001,Alkistis,Greece,GR,female,97.00%,2021,Corresponding
WOS:000672614200016,Teresa,Spain,ES,female,99.00%,2021,Corresponding
WOS:000672681700001,Yihui,China,CN,male,94.00%,2021,Corresponding
WOS:000672801900013,BALJINDER,India,IN,male,97.00%,2021,Corresponding
WOS:000672804600018,Francisco,Spain,ES,male,99.00%,2021,Corresponding
WOS:000673158400001,Hilde,Norway,NO,female,96.00%,2021,Corresponding
WOS:000673460800001,Miriam,Denmark,DK,female,99.00%,2022,Corresponding
WOS:000673714200003,Duygu,Turkey,TR,female,96.00%,2021,Corresponding
WOS:000675852100015,Lu,China,CN,female,98.00%,2021,Corresponding
WOS:000675965200001,Consuelo,Spain,ES,female,99.00%,2021,Corresponding
WOS:000676249900001,Xu,China,CN,male,99.00%,2021,Corresponding
WOS:000676327000001,Eva,Hungary,HU,female,99.00%,2021,Corresponding
WOS:000676529300001,Sina,Germany,DE,female,96.00%,2021,Corresponding
WOS:000676670100001,Alex,Switzerland,CH,male,94.00%,2021,Corresponding
WOS:000677580600063,Kelly,United States of America,US,female,87.00%,2021,Corresponding
WOS:000678294800025,Hui,China,CN,female,93.00%,2021,Corresponding
WOS:000679141400001,Bo,Sweden,CN,male,92.00%,2021,Corresponding
WOS:000680585500001,Akira,Japan,JP,male,97.00%,2021,Corresponding
WOS:000680862600002,Julia,Germany,DE,female,98.00%,2021,Corresponding
WOS:000681222600001,Oran,Israel,IL,male,99.00%,2022,Corresponding
WOS:000681327700001,Pei,China,CN,female,96.00%,2021,Corresponding
WOS:000681327700001,Chao,China,CN,male,89.00%,2021,Corresponding
WOS:000681558600001,Sarah,Austria,AT,female,97.00%,2022,Corresponding
WOS:000681809400001,Ayman,England,GB,male,98.00%,2021,Corresponding
WOS:000681817800001,Dohyun,South Korea,KR,male,89.00%,2021,Corresponding
WOS:000681817800001,Sang,Turkey,KR,male,90.00%,2021,Corresponding
WOS:000682895900001,Ying,China,CN,female,87.00%,2021,Corresponding
WOS:000683747700001,Guang,China,CN,male,92.00%,2021,Corresponding
WOS:000684095100004,Guang,China,CN,male,92.00%,2021,Corresponding
WOS:000684232400002,Achim,Germany,DE,male,99.00%,2021,Corresponding
WOS:000684711900001,Sanchita,India,IN,female,96.00%,2021,Corresponding
WOS:000684966600001,Tao,China,CN,male,88.00%,2021,Corresponding
WOS:000685511300001,Tao,China,CN,male,88.00%,2021,Corresponding
WOS:000686505500001,Bin,China,CN,male,99.00%,2021,Corresponding
WOS:000686680200001,Zhipeng,China,CN,male,96.00%,2021,Corresponding
WOS:000687120900001,Jian,China,CN,male,92.00%,2022,Corresponding
WOS:000687342200005,Peng,China,CN,male,99.00%,2021,Corresponding
WOS:000688410500003,Man,South Korea,KR,male,98.00%,2021,Corresponding
WOS:000688912400001,Anas,Canada,CA,male,99.00%,2021,Corresponding
WOS:000689248200002,Otilia,Portugal,PT,female,99.00%,2021,Corresponding
WOS:000689359700001,Jong,South Korea,KR,male,97.00%,2021,Corresponding
WOS:000689548300001,Roberta,Italy,IT,female,99.00%,2021,Corresponding
WOS:000689576100001,Ari,United States of America,US,male,93.00%,2021,Corresponding
WOS:000690052000001,Ramon,Spain,ES,male,99.00%,2021,Corresponding
WOS:000690540600001,Kanae,Japan,JP,female,98.00%,2021,Corresponding
WOS:000691090700003,Jinan,China,CN,male,86.00%,2021,Corresponding
WOS:000691300900005,Heike,Germany,DE,female,99.00%,2021,Corresponding
WOS:000691407900006,Maha,Saudi Arabia,SA,female,99.00%,2021,Corresponding
WOS:000692722400001,Jian,China,CN,male,92.00%,2021,Corresponding
WOS:000693447500001,Katarzyna,Poland,PL,female,99.00%,2022,Corresponding
WOS:000693517200001,Hui,China,CN,female,93.00%,2021,Corresponding
WOS:000693603000001,TianCi,China,CN,male,86.00%,2021,Corresponding
WOS:000694743000009,Dohyun,South Korea,KR,male,89.00%,2021,Corresponding
WOS:000694887900003,Hao,China,CN,male,89.00%,2021,Corresponding
WOS:000694942100019,Yong,China,CN,male,95.00%,2021,Corresponding
WOS:000695211500008,Hongzhi,China,CN,male,93.00%,2021,Corresponding
WOS:000695530000019,Martina,Germany,DE,female,99.00%,2020,Corresponding
WOS:000696526300001,Mar,Spain,ES,female,96.00%,2021,Corresponding
WOS:000697153700002,Pengfei,China,CN,male,98.00%,2021,Corresponding
WOS:000697582500004,Baba,England,GB,male,95.00%,2021,Corresponding
WOS:000697674300001,Lili,China,CN,female,97.00%,2021,Corresponding
WOS:000697674300001,Jinjun,China,CN,male,95.00%,2021,Corresponding
WOS:000698622600001,Ali,France,FR,male,93.00%,2021,Corresponding
WOS:000698626100013,Griet,Belgium,BE,female,99.00%,2021,Corresponding
WOS:000699179100001,Jan,Poland,PL,male,97.00%,2021,Corresponding
WOS:000699506300001,Abdellah,France,FR,male,99.00%,2021,Corresponding
WOS:000699774900001,Masae,Japan,JP,female,99.00%,2021,Corresponding
WOS:000700092600004,Amit,India,IN,male,99.00%,2021,Corresponding
WOS:000700303800001,Ying,China,CN,female,87.00%,2021,Corresponding
WOS:000700536100001,Elina,Russia,RU,female,99.00%,2021,Corresponding
WOS:000701621300001,Xiaoyan,China,CN,female,94.00%,2021,Corresponding
WOS:000701712300001,Anas,Saudi Arabia,SA,male,99.00%,2021,Corresponding
WOS:000701946600003,Gang,China,CN,male,98.00%,2021,Corresponding
WOS:000702731300007,Duygu,Turkey,TR,female,96.00%,2021,Corresponding
WOS:000702949400001,Chao,China,CN,male,89.00%,2021,Corresponding
WOS:000703154500004,Lilach,Israel,IL,female,98.00%,2021,Corresponding
WOS:000703593800001,Josch,Sweden,DE,male,99.00%,2021,Corresponding
WOS:000704222500002,Yin,China,CN,female,96.00%,2021,Corresponding
WOS:000704388200015,Geoffrey,France,FR,male,99.00%,2021,Corresponding
WOS:000705025600010,Sarah,Belgium,BE,female,99.00%,2022,Corresponding
WOS:000705060200001,Hongwei,China,CN,male,94.00%,2021,Corresponding
WOS:000705060200001,Zheng,China,CN,male,98.00%,2021,Corresponding
WOS:000705304400006,Pornsiri,Thailand,TH,female,93.00%,2021,Corresponding
WOS:000706031600001,Hao,China,CN,male,89.00%,2022,Corresponding
WOS:000707203600025,Jian,New Zealand,NZ,male,89.00%,2020,Corresponding
WOS:000707875400001,Arina,Russia,RU,female,99.00%,2021,Corresponding
WOS:000708102100017,Haci,Turkey,TR,male,96.00%,2021,Corresponding
WOS:000708102100017,Bekir,Turkey,TR,male,97.00%,2021,Corresponding
WOS:000709007600001,Virna,South Africa,ZA,female,97.00%,2022,Corresponding
WOS:000709703800019,Jelena,Serbia,RS,female,99.00%,2021,Corresponding
WOS:000709745500006,Emirhan,Turkey,TR,male,98.00%,2022,Corresponding
WOS:000710035200001,Na,China,CN,female,91.00%,2022,Corresponding
WOS:000710101500004,German,Sweden,FR,male,99.00%,2022,Corresponding
WOS:000710129100002,Sang,South Korea,KR,male,90.00%,2021,Corresponding
WOS:000710237300001,Olov,Sweden,SE,male,99.00%,2021,Corresponding
WOS:000710303600001,Yong,China,CN,male,95.00%,2021,Corresponding
WOS:000710964600012,Qing,China,CN,female,94.00%,2021,Corresponding
WOS:000711221800001,Changhyun,Sweden,KR,male,99.00%,2021,Corresponding
WOS:000711368400001,Rama,United States of America,US,female,87.00%,2021,Corresponding
WOS:000711458100009,Weijie,China,CN,male,92.00%,2022,Corresponding
WOS:000712009200022,Takahisa,Japan,JP,male,99.00%,2021,Corresponding
WOS:000713584600001,Juan,Sweden,SE,male,99.00%,2021,Corresponding
WOS:000713593700001,Jong,South Korea,KR,male,97.00%,2021,Corresponding
WOS:000713682400015,Sverre,Norway,NO,male,98.00%,2021,Corresponding
WOS:000713852900001,Liang,China,CN,male,98.00%,2021,Corresponding
WOS:000715022500011,Hongyan,China,CN,female,94.00%,2021,Corresponding
WOS:000715352600013,Kai,Sweden,SE,male,89.00%,2021,Corresponding
WOS:000716278500001,Virginie,France,FR,female,99.00%,2021,Corresponding
WOS:000716278500001,Jamila,France,FR,female,99.00%,2021,Corresponding
WOS:000717480300008,Jan,Belgium,BE,male,95.00%,2021,Corresponding
WOS:000718088800001,Xiaobin,China,CN,male,92.00%,2021,Corresponding
WOS:000718450900001,Dorota,Poland,PL,female,99.00%,2021,Corresponding
WOS:000719101800001,Liliia,Ukraine,UA,female,98.00%,2021,Corresponding
WOS:000719137200001,Dan,China,CN,male,90.00%,2022,Corresponding
WOS:000719217700001,Kristina,Germany,DE,female,98.00%,2021,Corresponding
WOS:000719547900001,Eman,Egypt,EG,female,98.00%,2021,Corresponding
WOS:000722319900003,Qi,China,CN,male,99.00%,2021,Corresponding
WOS:000722579400020,KeKe,China,CN,female,86.00%,2021,Corresponding
WOS:000722930200001,Guofeng,China,CN,male,93.00%,2022,Corresponding
WOS:000723769400001,Samira,Italy,IT,female,99.00%,2021,Corresponding
WOS:000723880000001,Marija,Austria,AT,female,98.00%,2021,Corresponding
WOS:000723936600001,Luis,Netherlands,NL,male,99.00%,2021,Corresponding
WOS:000724507700001,Maike,Netherlands,NL,female,96.00%,2021,Corresponding
